 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
92.0078125,42.19013808,0.692695966,0.978137969,1.326086957,15.26326459,12.46615775,163.9722691,0
114.5234375,45.90733956,0.436539699,0.276805039,2.547658863,14.56964257,9.132259963,114.7356745,0
114.28125,48.98787119,-0.007398411,-0.248115208,5.546822742,31.38796472,5.820810116,33.50675057,0
32.6015625,28.30176117,5.233003365,34.00123755,46.62040134,77.78727995,1.49597623,0.823759891,1
13.0234375,30.32260523,7.400253989,54.56866378,112.9916388,69.89693749,0.244507229,-0.657516962,1
116.3203125,48.17593629,-0.0213621,0.154443068,1.947324415,18.21962083,10.48291516,115.5174945,0
66.796875,67.40286522,1.134214234,0.007024439,1.111204013,13.05853204,13.9673215,217.1949269,0
10.6875,33.90237593,5.473132541,31.12910769,157.9673913,64.39476214,-0.336183118,-0.8685526,1
98.453125,43.74836772,0.55690376,0.545368928,1.401337793,14.52789261,12.95968536,186.5619246,0
82.328125,33.7622916,1.403836161,5.352269655,2.086120401,18.42289658,9.510244416,94.88604956,1
112.734375,45.36251281,0.172419057,0.292490761,2.137959866,15.81721038,9.701953842,113.343859,0
124.6328125,52.36036059,0.050397182,-0.357757414,0.718227425,8.982147038,21.26401138,552.7614784,0
121.90625,44.36521679,0.190055879,-0.068020336,1.79264214,16.09120575,10.48327269,121.8754374,0
96.703125,39.82233187,0.514474514,1.591349981,1.109531773,10.41956977,15.46768508,318.4548054,0
77.921875,56.83495972,1.464574632,1.409660357,37.22324415,69.76036019,1.729314585,1.678063525,1
119.765625,51.15394724,0.153719843,-0.284197438,0.351170569,7.763999566,30.07732825,968.083754,0
70.0703125,38.21284625,2.064123536,7.957333027,18.44565217,55.28513401,3.055454698,7.962520161,1
133.1015625,44.59327301,-0.039422216,0.203875167,2.294314381,14.40516216,9.643905224,119.4429559,0
139.1796875,44.75967661,-0.192681569,0.336618051,3.494983278,18.20275462,7.22563113,63.44861505,0
137.1875,58.42272541,-0.034327333,-0.833733767,3.143812709,17.19330546,8.238180942,85.1123936,0
119.34375,43.62722729,0.317207744,0.413501605,3.117892977,17.07999028,7.247819956,65.89074678,0
82.546875,38.85788598,0.685181265,1.843303665,2.456521739,16.61890216,9.019758569,95.72392251,0
121.7421875,52.62666952,-0.028381467,-0.378408405,3.123745819,18.69661152,8.25431081,80.68534971,0
109.609375,43.14387891,0.113658715,0.204501876,2.501672241,16.79019155,8.981319086,95.52634694,0
100.921875,46.20142878,0.685814307,0.923027231,16.70234114,50.16184536,3.121537703,8.878925279,1
60.0859375,39.74607436,3.122788717,12.02438876,29.04347826,63.99116616,2.218765559,3.711374007,1
106.7421875,46.61951142,0.241428474,0.6209705,1.321906355,15.6164593,12.75021354,168.5535433,0
143.46875,49.72061593,0.0723307,-0.253865826,200.458194,61.46919797,-2.545733541,5.311177309,0
99.578125,47.16056506,0.463256681,0.418382193,2.253344482,17.08669211,8.461962652,80.08050801,0
96.421875,55.19392083,0.868188928,0.366462663,11.26755853,41.40551541,3.680401252,12.492984,1
80.3515625,39.74480899,1.16691178,3.235126505,4.260869565,26.66195868,6.629370536,44.88527139,1
115.671875,50.74755372,0.168198768,-0.102402564,1.39632107,14.41751257,11.92029075,158.8253249,0
96.578125,44.48079104,0.576552051,0.798955749,3.398829431,18.02874791,7.03206409,60.39062437,0
140.4140625,49.76233003,-0.116157196,-0.214937275,3.126254181,19.37631074,7.964539202,73.49402631,0
85.578125,45.34461954,1.5705241,3.205262034,1.83277592,14.83472366,12.66582563,180.0859761,1
51.3046875,55.13202316,2.266264101,4.277561333,40.35785953,65.63761639,1.586397716,1.354502915,1
116.671875,46.00867944,0.27486252,0.610120341,2.466555184,14.48646186,9.081120276,108.544379,0
137.1640625,48.07233764,0.030262903,0.126129917,3.206521739,19.72549895,7.41926285,62.85850343,0
118.78125,47.98126872,-0.023155019,-0.288627635,4.069397993,25.67329534,6.727011406,45.90362995,0
148.953125,53.39971023,-0.293447981,-0.417406344,3.218227425,24.3648419,7.852941416,62.23661372,0
113.6484375,44.83417186,0.264485581,-0.036584976,19.98244147,57.81442049,2.700784068,5.673973888,1
75.953125,43.1075797,1.142332703,3.007318929,5.222408027,24.38005311,5.239661044,29.71430512,1
90.65625,56.95494896,1.002409008,-0.008164541,10.04264214,41.88905582,4.451665136,19.11656877,1
100.6640625,39.26816406,0.483737151,1.408944108,1.025083612,11.05486649,14.83772109,274.1024108,0
130.1484375,47.80936915,0.254288234,-0.201564654,2.337792642,16.65731562,9.214074319,98.48469875,0
130.8359375,53.38199271,0.083238873,-0.49444035,126.7299331,83.43642448,-0.615911193,-1.265235268,0
95.3828125,49.74200958,0.553215631,0.345959466,21.2048495,57.57489533,2.585874536,5.19176814,1
82.578125,37.2713046,0.840183608,2.812515186,0.873745819,12.43807187,16.85218248,306.2445594,0
113.1328125,56.99621302,0.097122856,-0.639522154,5.027591973,25.01645093,6.142164519,41.66437786,0
126.8046875,54.09858746,0.028724348,-0.464833867,5.433946488,27.74799673,5.675700822,33.32215494,0
116.6015625,50.53098366,0.293292064,-0.220492708,2.325250836,16.82311272,8.660080906,85.09354144,0
108.6640625,49.74391881,0.347348482,0.253027032,2.737458194,21.14663651,8.342794184,72.95006288,0
114.0234375,50.52930227,0.314238606,-0.182575134,2.390468227,16.86164066,9.253446727,101.2193788,0
100.0078125,48.96499006,0.561681998,0.435791726,4.325250836,27.21195263,7.531743085,58.64533892,0
104.109375,47.32355954,0.527019947,0.728725547,3.086120401,20.57477044,8.290999574,75.50380521,0
110.984375,61.33208586,0.297366849,-0.835421891,17.08277592,53.52901258,3.121484394,8.375074073,0
127.578125,45.03481455,-0.096230063,0.504858218,1.781772575,14.31350026,9.990031978,121.0068935,0
121.8125,50.40906881,0.057869381,-0.320360432,4.423913043,25.06943662,6.244941786,41.73527708,0
85.015625,36.71724399,0.77742204,2.503141923,3.262541806,21.98143717,7.249660524,54.86303677,0
126,44.44079629,-0.014261192,0.51395655,1.381270903,15.82328574,12.5689449,165.3413154,0
138.234375,53.10389057,0.024652389,-0.318715654,2.358695652,19.30755998,10.15411008,110.5845633,0
121.46875,44.34645869,0.219723202,0.469743025,1.502508361,11.2620427,13.20137628,239.4209475,0
144.4765625,45.71651179,-0.140527211,0.012500886,13.34197324,44.0076872,3.26581191,9.537458478,0
118.8046875,41.59234053,-0.045642683,0.674757596,1.972408027,12.77677167,10.83751579,159.9948372,0
126.3984375,46.34388104,0.126643989,-0.268494906,2.724080268,18.36809949,8.625457943,83.05470247,0
119.9765625,48.87747194,-0.079337171,-0.306004071,2.060200669,17.87446156,10.04384112,106.9868927,0
115.390625,44.40073802,0.151058511,0.403506238,0.657190635,10.33896452,19.13157202,403.3217019,0
132.3671875,45.0913779,-0.015011342,0.455892296,5.434782609,28.13393542,5.520770628,31.45380023,0
144.6640625,41.56006146,-0.367212037,0.522505134,2.985785953,16.49984186,7.659259276,75.2380703,0
138.4296875,52.39732275,-0.119862634,-0.081032567,2.918896321,18.07354755,8.992252857,97.03206316,0
116.6640625,47.33644165,0.472066495,0.371925691,2.14632107,14.58326897,9.245950541,110.9224027,0
137.7109375,48.45860868,-0.256088017,0.032717944,7.623745819,36.07858718,4.883551553,23.20412626,0
91.5625,38.0334454,0.544725811,1.521927749,0.553511706,8.388835113,24.83546654,715.8048366,0
147.15625,44.84616718,-0.086240753,0.070203946,1.7090301,15.84051847,11.22071572,141.245762,0
149.890625,46.99272457,-0.271323155,-0.021579208,47.80518395,74.14475361,1.142309746,-0.316489545,0
115.25,55.79286469,0.195342695,-0.630293883,0.862040134,11.94756649,16.29775539,290.9773381,0
128.7890625,49.83028264,0.068993294,-0.32310126,0.424749164,9.002332818,23.55022867,597.398188,0
137.5078125,58.31139416,-0.048727946,-0.850289214,1.418060201,13.74970264,12.33435541,173.2317211,0
123.3828125,41.98085894,0.232734458,0.691077029,1.882107023,12.46454427,11.3341789,175.5319883,0
112.3125,47.15860042,0.556695553,0.653352827,1.22909699,14.19487011,13.91668216,211.6771892,0
122.578125,45.40591395,-0.111087844,0.14907134,2.204849498,13.63379175,10.19593714,139.099867,0
115.4765625,50.04263258,0.298108716,0.033549407,9.469063545,33.57445497,3.670145653,13.08501143,0
106.234375,47.12657232,0.470331606,0.462411635,2.510869565,17.48718735,9.166237346,96.82954146,0
112.296875,47.98345408,0.315582123,0.168599411,0.962374582,11.46206871,15.15210742,269.7334431,1
126.9609375,50.77530194,-0.077488273,-0.253869682,7.58361204,32.94051392,4.60171419,21.49589426,0
105.1796875,53.1628444,0.447287926,-0.040534432,1.552675585,11.06335062,12.91893072,244.0182272,0
97.9609375,45.68359292,0.207489081,0.413454048,2.356187291,20.40661625,9.329371191,89.9383987,0
95.78125,47.05149066,0.453031787,0.247058973,2.33277592,15.73259922,9.212913295,102.5251678,0
90.78125,43.36598204,0.77709762,1.818241352,1.826086957,12.49106122,11.07943839,168.3648453,0
119.0703125,54.46432083,0.082501355,-0.167191444,0.617892977,9.939801125,19.55378071,429.0153292,0
127.8515625,44.83495599,0.123822206,0.61808566,9.893812709,37.84702878,3.983229575,15.36590039,0
118.375,43.82154864,-0.086758443,0.261904376,8.387959866,36.66051418,4.737328394,22.73522387,0
117.734375,55.07288982,0.167983235,-0.512006727,1.618729097,12.57745702,11.33225029,170.357957,0
112.8125,48.8385014,0.342531057,-0.061940374,1.551839465,15.46859441,12.13985104,162.7091747,0
91.3828125,43.25580183,0.837162408,1.667216623,1.472408027,11.9919179,12.43960959,202.0731691,0
107.2109375,47.99310698,0.205301867,-0.096897697,6.444816054,31.75848658,5.381788556,29.44856745,0
108.796875,47.04691133,0.339924464,0.2779427,3.355351171,18.57237438,7.705553843,72.47882474,0
96.296875,45.80075043,0.73270285,1.07489165,3.450668896,23.81811811,7.700336117,61.78134405,0
123.984375,50.93301121,0.062510953,-0.336761047,2.307692308,15.75621047,9.043654942,98.9116903,0
137.9609375,51.88545111,-0.04851795,-0.309642471,4.203177258,23.94900568,6.531796387,45.86668775,0
108.9921875,55.41582808,0.297854518,-0.383380457,1.721571906,11.45247134,12.47925533,222.2965256,0
88.484375,47.62302889,0.529679555,0.149779707,4.782608696,26.23006455,6.377344549,42.57451158,0
148.265625,48.7528019,-0.434035485,-0.044188572,14.94983278,48.76070322,3.235876086,9.201602442,0
124.9609375,55.03356963,0.03124438,-0.634263883,2.864548495,17.61806938,8.126414469,79.11328216,0
124.09375,48.62217818,0.165124228,0.176994161,4.632943144,27.24823737,6.296333865,40.38084144,0
101.1328125,48.10801179,0.25220811,0.092402236,3.860367893,19.29786932,6.881225138,56.83420704,0
30.0234375,49.39374088,3.42432181,10.495355,131.6187291,79.50319266,-0.352014146,-0.963560506,1
110.1796875,41.59504057,0.238782225,1.481365038,1.806856187,16.09229192,10.6672334,127.0464381,0
120.640625,47.8429616,0.257962577,-0.090619908,8.048494983,35.19823445,4.819784257,23.52838293,0
142.0078125,53.57901526,-0.288257033,-0.394972557,13.49916388,42.57485047,3.126976105,8.74530239,0
120.65625,58.98906645,0.035681377,-0.601690728,7.782608696,32.25037241,4.705532822,23.15972428,0
119.328125,52.15917785,0.299311109,0.020894866,2.2909699,15.50117976,8.979421031,98.37380574,0
162.4609375,39.11719218,-0.534394388,1.593042868,8.893812709,36.7424544,4.395665974,18.76683741,0
117.6796875,47.45704202,0.214801403,-0.13550329,2.731605351,21.99328807,8.401668908,71.5876406,0
134.453125,50.20658251,-0.108350067,-0.208119926,1.321070234,12.66630867,13.08268739,202.5301844,0
97.890625,48.27674686,0.240046107,0.191885635,6.790133779,33.23721777,5.594823043,31.69347597,0
147.1640625,52.88634295,-0.008287262,-0.496845146,3.015050167,21.02820468,7.71288334,63.50709194,0
125.6015625,42.46548964,0.193921916,0.441582979,3.211538462,21.45675983,7.74174595,65.14617674,0
136.2265625,53.71237271,0.026672141,-0.364193223,0.831939799,11.44885456,17.62487172,347.7022703,0
81.2109375,38.38042558,0.64306569,2.272564267,2.29180602,16.9133924,9.629595165,105.8211931,0
109.0234375,41.88609272,0.152747914,0.708814661,2.834448161,16.30840984,8.195097994,83.40470878,0
77.1171875,42.47197993,0.899942325,1.911513475,2.141304348,14.86525656,9.499577065,112.36308,0
122.9765625,49.74583287,0.348788468,0.204629904,2.170568562,20.05271489,9.745379638,98.00767315,0
102.0703125,44.46894696,0.565630354,0.631631705,3.336956522,20.27526308,7.20057658,57.30350342,0
138.7890625,55.49234918,-0.07591655,-0.29975373,4.204013378,23.35021683,6.696372414,49.43238509,0
104.90625,45.63791555,0.359634313,0.370003145,1.935618729,15.19499903,10.13235907,120.8941292,0
125.5859375,53.9793837,0.041522403,-0.695910037,9.597826087,38.11647738,4.447054216,19.57499547,0
118.9921875,49.49786866,0.126104943,-0.134870674,1.386287625,12.74123527,11.69773917,170.6308375,0
121.5,47.9177355,-0.268279292,-0.284193243,1.349498328,12.92459187,13.42090366,209.601785,0
108.9765625,37.33724365,0.66809736,1.737572433,4.972408027,23.96667296,5.474493241,32.83675114,0
114.8515625,39.04606451,0.197678887,0.786664783,1.776755853,13.52402154,10.6099749,143.3478967,0
112.8515625,44.58192772,0.276913807,0.613526304,2.075250836,13.56328001,10.76685986,151.6899325,0
115.078125,42.6317094,0.478356492,0.786547658,0.977424749,11.60103179,14.69203897,251.5994577,0
119.2578125,51.41501576,0.146746993,-0.473315334,5.932274247,28.96719275,5.191968148,27.34968018,0
106.8515625,48.63866933,0.319317467,0.548142414,1.491638796,13.83161145,12.46782468,180.2984337,0
118.625,44.44730026,0.028430124,0.107515456,3.551003344,21.94893528,7.359988103,58.44123315,0
138.546875,51.86082026,0.13562608,-0.546714229,2.816053512,18.51261731,7.769081693,68.3924954,0
148.046875,56.2189997,-0.149531894,-0.51167405,4.241638796,21.85317313,7.397948892,63.35908101,0
135.640625,50.70313945,-0.068920075,-0.12465225,1.045986622,13.26229066,14.52002516,227.8408071,0
106.7734375,51.89219818,0.260078751,-0.403444788,2.488294314,15.08451209,8.574491164,95.48565486,0
109.0234375,48.90926945,0.332892998,0.028377969,3.588628763,17.96521177,7.055699807,63.22824356,0
130.0546875,52.2757575,0.09596382,-0.52502301,1.753344482,14.91599209,10.92024987,135.61221,0
118.953125,55.59800741,0.161959722,-0.560667782,6.326923077,28.30009946,5.4414012,31.59888564,0
112.90625,47.66131121,0.255053091,0.361006755,6.324414716,31.36760315,5.118292355,25.79879376,0
119.1484375,52.48140889,-0.026925821,-0.425801991,1.151337793,10.08954921,16.39598267,357.0770229,0
143.515625,50.82798571,-0.021278989,-0.112684911,1.377926421,10.9431939,14.09294169,267.5754945,0
91.1796875,36.73882347,0.725190134,2.218225958,1.857023411,11.72506074,11.8417002,203.0856945,0
144.390625,49.72851835,-0.164550727,-0.101165721,3.842809365,22.89087184,7.448300386,61.85352073,0
113.890625,41.44824227,0.322514564,0.678419471,1.845317726,13.84041824,11.08893095,150.6271067,0
113.3515625,49.99415432,0.243871047,0.006389934,4.025919732,19.98507379,6.60174668,52.15348059,0
134.0625,50.76858496,-0.111758184,-0.342157106,1.355351171,10.750281,14.50589106,284.623895,0
120.296875,54.72721549,0.301236667,-0.456309875,21.50585284,63.01505473,2.771419055,6.015646074,0
88.1796875,36.19790084,0.450548023,2.541426843,2.035117057,14.67942059,9.699838062,115.644574,0
120.8828125,43.43091157,0.04782431,0.340503177,2.961538462,18.21169253,8.407888521,83.04286851,0
128.109375,58.47197972,-0.048897216,-0.625732131,3.693143813,21.67193027,6.983960596,54.59615591,0
89.984375,51.25304631,0.461996064,0.037572121,24.5041806,58.82216964,2.307420808,4.000527262,0
126.953125,51.44169323,-0.109571793,-0.353296946,1.913879599,11.90521827,11.91216259,201.4612182,0
105.875,51.15127687,0.677882578,0.280251157,4.132107023,26.23477624,7.039319174,51.9075654,0
39.484375,40.40768499,3.617343951,13.5868907,17.57274247,46.45606648,2.936264579,8.414207098,1
106.046875,45.22199744,0.534649471,0.728742233,1.965719064,15.43108519,9.880743679,114.1894498,0
106.125,52.45846571,0.38944203,0.174857851,11.14297659,41.07756908,3.759342342,13.30851705,0
124.9609375,55.26659852,0.021421253,-0.504309825,1.117056856,13.92771629,14.33780804,220.9467736,0
130.34375,55.89141782,0.157463412,-0.611238169,11.05016722,46.58789828,4.255934085,16.81773008,1
125.0234375,57.23750749,0.126731399,-0.639633669,13.57274247,45.78719381,3.358689457,10.06099004,0
76.28125,33.81635549,1.142037416,4.804595738,4.350334448,23.21486466,6.653721798,50.24788755,0
45.4296875,29.51050756,4.256673392,24.71317852,21.31438127,52.65820083,2.971689457,8.159988565,1
80.234375,51.93136762,1.488528618,2.243387011,34.07943144,74.88920163,1.973815641,2.260696163,1
89.921875,43.14141162,0.76791154,1.59853819,1.429765886,16.22080862,12.62556139,168.144427,1
50.3671875,29.45676681,3.411557128,19.18811773,2.994147157,21.88631617,8.284255921,72.02723983,1
124.1328125,60.76586355,0.095494601,-1.18570551,2.12458194,15.82049276,12.06099611,170.9375314,0
115.7890625,53.53367111,0.318182283,-0.17723411,141.4774247,83.82897061,-0.671718629,-0.940684889,0
9.234375,30.8046984,6.374391895,41.45140851,114.7934783,49.01487718,0.741781287,1.102280904,1
85.3984375,44.20271836,1.34845305,3.693909489,11.95401338,44.68897037,3.864755838,14.07733523,1
64.484375,35.55057673,2.381897034,9.960942887,12.21906355,41.20937855,3.938264667,15.81185891,1
118.078125,41.88332182,0.125734707,0.668161838,7.005016722,30.02543473,4.748131042,23.73205974,0
53.71875,43.47933013,2.744515077,8.742341031,9.846153846,37.547692,4.358590867,19.43917792,1
124.734375,47.83949146,-0.056718061,0.083811125,4.907190635,29.2907621,6.334432615,40.57575061,0
106.3515625,40.06997587,0.218772321,0.9376554,1.532608696,12.74019159,11.85639146,176.5797472,0
83.0234375,35.62619841,0.76620027,3.220728396,5.429765886,23.44721354,5.463177314,34.7873445,0
52.96875,31.44636741,3.410426087,16.8392536,41.16889632,67.29030281,1.648879653,1.635625493,1
76.9453125,39.99673983,2.180057856,6.701225373,35.3729097,62.64764289,1.833560009,2.580722771,1
54.5625,39.64722366,2.516804464,8.391360157,58.12123746,77.91483763,1.102884299,-0.131104436,1
129.921875,51.33188723,0.033799794,-0.341093237,1.968227425,14.70247837,10.76303542,139.6261394,0
64.5078125,45.29572898,2.40134034,6.693899684,9.321906355,37.2750675,4.472868643,20.46710799,1
111.09375,47.34108903,0.435468922,0.471339022,2.386287625,15.86717271,9.327098427,103.545876,0
135.984375,45.56845544,-0.201917942,0.370917933,3.775083612,20.53027167,6.615413415,51.26387986,0
60.2109375,50.80041405,2.021413855,4.14043647,23.73411371,55.5738793,2.424503025,5.009978722,1
136.296875,49.31663629,-0.122444015,-0.089395096,98.73160535,96.06576467,0.164934716,-1.69789575,0
100.65625,45.96422479,0.350437357,0.282473689,10.30518395,38.96584998,3.937302238,15.00113908,1
100.0859375,40.11663218,0.550702236,1.469776022,2.553511706,20.50645496,8.760870096,80.3727066,1
136.1640625,40.64898856,0.263539486,0.934924943,1.281772575,15.00406976,12.96251597,179.5242089,0
106.015625,40.79617483,0.342232418,0.74129264,1.088628763,11.63802603,14.36279189,247.3020795,0
142.140625,50.07615051,0.08996234,-0.355540879,1.381270903,16.02245864,12.87583299,173.6864229,0
123.1796875,51.71971239,0.365638897,-0.04703932,2.068561873,17.24582199,9.340128411,94.47238064,0
91.4609375,45.06885398,0.929146803,1.648438594,4.748327759,28.60209149,6.564422662,44.24768486,1
114.5859375,59.537085,0.346220816,-0.705472728,3.777591973,26.55616311,7.74997845,60.45059899,1
115.3046875,54.27916247,0.405306418,-0.351569646,0.836956522,10.23107628,17.15962772,358.5447069,0
120.515625,55.54727496,0.075882252,-0.676333781,2.745819398,17.66174013,9.29847156,103.1805494,0
71.9375,38.1859656,1.911070577,5.521995558,14.90719064,45.99168074,3.295937555,10.25347973,1
136.078125,45.36838956,-0.365875668,0.205200849,5.12458194,29.15206982,5.870592806,34.68040707,0
129.734375,48.45833977,-0.010273283,0.271683613,1.847826087,17.50767401,10.50042118,116.4647421,0
130.5625,58.16473776,-0.092446556,-0.60886217,2.248327759,20.02242152,9.383720771,90.95001435,0
122.046875,51.85178085,0.376167634,-0.368958764,1.629598662,16.23646625,11.29383536,136.4751436,0
77.0859375,43.39193246,1.620462497,4.146347512,10.59615385,43.98006106,4.322443603,17.86023468,1
105.1328125,46.02756835,0.37177265,0.495076312,1.119565217,13.20021733,14.01795891,217.2094483,0
130.5703125,48.43966666,-0.009055235,0.046560689,1.910535117,13.78560842,10.3010533,134.9605899,0
152.7578125,53.05977556,-0.48499674,-0.224527644,4.214046823,28.10508238,7.01974796,49.47437125,0
128.1171875,52.03073327,-0.090272616,-0.30092625,2.275919732,18.84239657,9.94510875,106.8956284,0
130.0703125,47.51269297,-0.21599915,0.190107099,11.2993311,41.17199059,3.636013134,12.22423817,0
131.4375,51.842422,-0.305403711,-0.295901242,2.063545151,17.35810054,9.864049212,106.5013931,0
104.5625,46.22664106,0.320866577,0.370896778,0.948160535,12.77509289,15.25125542,250.1172532,0
127.0078125,59.0454666,-0.147214122,-0.411903463,6.826923077,34.4510604,5.304458592,28.01143515,0
109.1640625,51.56364049,0.320198114,-0.179128647,1.280936455,11.24780192,13.46340679,241.8239948,0
112.421875,50.52020162,0.223546506,-0.445700783,2.600334448,20.62377917,9.143810323,89.41515726,0
98.7421875,42.27112011,0.495653744,0.889844035,2.693979933,21.09347719,8.628129428,77.79632194,0
139.0859375,49.12086931,0.002505509,-0.267139517,2.171404682,15.07705576,10.59188541,140.4812525,0
114.375,45.71634691,0.153182814,0.089984871,1.214882943,12.76772737,13.64141799,216.6230726,0
41.8828125,30.85186914,4.354406774,24.08536794,14.19899666,41.9806716,3.295862343,10.92050312,1
129.125,54.51676921,0.020822488,-0.440525079,7.420568562,34.31186225,4.829376097,23.02611768,0
128.0703125,51.02330711,0.211048315,-0.160256946,3.065217391,18.76774329,7.556305261,65.82450939,0
103.234375,46.58837106,0.295605081,0.318244297,5.872909699,30.27856569,5.668420491,33.25881265,0
130.15625,51.61628823,-0.065725085,-0.312193733,2.819397993,20.99492274,8.066684619,68.34696233,0
122.3984375,43.87363599,0.331999244,0.58082082,1.232441472,14.85018218,13.68180245,200.0631972,0
111.1875,43.02120662,0.358383632,0.756635314,9.872073579,39.72654676,4.069875112,15.73157888,0
121.9921875,40.79091046,-0.023464609,0.395516983,3.681438127,25.22440469,7.366897087,55.6216986,0
138.6796875,51.66114558,-0.094852559,0.003456698,5.962374582,31.68257208,5.508246363,30.0255307,0
108.375,58.8310611,0.29084157,-0.622312321,0.822742475,11.70821473,18.66770781,381.857767,0
112.4765625,42.84601149,0.19327656,0.537732982,3.18729097,21.66023063,7.672440191,63.86476998,0
126.4921875,42.68818559,0.088460718,0.345807356,1.626254181,14.56854217,10.41244915,125.2426473,0
124.9140625,53.19392989,-0.021354195,-0.28671584,3.513377926,20.28605601,7.784988438,69.07929637,0
133.9609375,48.45590817,-0.289045652,0.093911497,1.377090301,11.28918046,13.63190817,247.838294,0
146.75,50.23227299,-0.113177563,-0.210180996,3.287625418,22.43685038,8.058795395,69.39257558,0
97.1953125,46.09925748,0.45723275,0.778269372,4.565217391,21.86305647,6.092642528,43.5169649,0
107.8984375,40.19538994,0.257418527,0.594479862,2.322742475,16.47780055,9.158020984,98.04498483,0
52.09375,41.44205999,2.754759447,9.43325125,8.00083612,32.4283491,4.80555849,24.79350313,1
54.5078125,35.7617979,3.291811291,14.7187148,24.07441472,57.79839238,2.442852563,4.852352898,1
107.2890625,43.2915538,0.450550251,0.24600529,2.653846154,19.14232673,9.224410866,96.19319076,0
90.0546875,39.21879902,0.495529161,1.560177138,5.798494983,31.30677368,5.760134736,33.46156329,0
118.96875,50.29055228,0.272308769,-0.22454571,2.015050167,14.72790361,9.974024131,121.2309558,0
114.9296875,50.36913483,0.305211213,0.042433236,1.314381271,12.53169202,12.14266295,181.2084353,0
112.828125,50.13561443,0.347155382,0.129286516,9.563545151,38.86121617,4.10053633,15.80989758,0
97.546875,43.95965113,0.452423299,0.483278618,2.785117057,16.85288933,8.810664269,98.34260367,0
120.0234375,50.20325326,0.187485378,-0.034092971,6.089464883,26.70245794,4.700389151,23.49800838,0
32.34375,27.61239461,5.466081293,36.44800254,52.37876254,72.14779181,1.300906485,0.598414701,1
25.875,36.65549072,4.353534701,19.41923002,90.7132107,65.61180195,0.341897847,-0.528906172,1
69.7890625,36.46909058,2.518310817,9.154545696,24.26672241,57.18585784,2.341589875,4.382928529,1
60.703125,31.76927549,3.313739102,16.68021966,8.569397993,32.9654126,5.150714223,29.13568299,1
97.4765625,39.20597946,1.126580137,2.658354947,4.901337793,28.06690463,6.428449456,42.9895902,1
103.953125,47.57409671,0.340430562,-0.17945451,3.663043478,19.49730293,7.494653189,67.92988598,0
153.46875,45.12862477,-0.195219346,0.328516014,2.254180602,13.34243893,10.56707997,153.9401867,0
131.1953125,45.69875179,0.236041745,0.453156759,2.107023411,13.22566867,10.15351255,142.9072092,0
98.3828125,43.66297078,0.434084252,0.598112928,1.862876254,18.07586927,10.77505069,122.4319702,0
76.0546875,48.4383159,1.556953438,2.913279964,15.24414716,44.70096395,3.087893349,8.995598149,1
108.1171875,50.18958138,0.32519194,-0.043827229,1.239966555,11.7388006,14.39492749,253.6508732,0
105.1640625,38.56139126,0.23783368,0.885980706,1.918060201,17.2442121,10.07313942,110.0336355,0
118.40625,50.46416388,0.294198502,-0.012512598,1.094481605,14.22690946,14.2575883,215.7212009,0
114.4765625,43.10814251,-0.134469585,0.345983943,1.804347826,13.08942159,10.58938104,148.6682671,0
76.0390625,39.01390024,1.434969928,4.490879432,8.325250836,39.12464514,4.763161186,21.51571145,1
116.953125,54.64242562,0.257419039,-0.385218522,1.423913043,16.16408536,12.09631623,152.7872795,0
114.59375,54.00107602,0.275591695,-0.439090799,3.236622074,21.11217919,7.307779888,58.31350376,0
104.1875,44.17485675,0.509948655,0.658674432,2.487458194,14.68836854,9.415702189,114.8541501,0
87.40625,41.59090899,0.925258834,2.455586025,1.032608696,11.65386124,14.67481063,252.1525486,0
58.6796875,64.90147986,1.522530818,1.285979711,98.75083612,70.34203198,0.742129983,-0.787187143,0
84.1328125,74.45755619,0.694280229,-0.96507662,98.49665552,50.69854004,1.170048352,0.858231831,0
58.953125,67.01012743,1.502351242,1.214875894,109.1948161,61.67060796,0.594814029,-0.888181661,0
110.640625,86.23983041,0.202114856,-1.578688518,120.8570234,40.66872603,0.346882067,0.060960364,0
58.2890625,64.09272486,1.518781895,1.282972152,98.96488294,74.79158626,0.69418283,-0.956568161,0
129.8203125,85.32084974,-0.101174035,-1.598144586,107.0585284,42.22964277,0.887801435,0.744786776,0
59.203125,66.46067439,1.507330554,1.232719234,104.5944816,75.20402752,0.517452559,-1.190765047,0
129.4921875,54.80120267,-0.093746326,-0.446406142,1.765050167,16.39323875,10.54585875,122.1211071,0
140.5,54.35789961,-0.098016666,-0.457291857,150.6379599,44.72814797,-0.960711673,2.555956871,0
114.1484375,54.87216534,0.533445955,-0.000584738,9.346153846,38.22321228,4.240435218,17.5764899,1
156.375,43.69228336,-0.306123584,0.526270984,20.63461538,59.56243265,2.672781321,5.476640064,0
62.96875,45.83444009,2.655383164,8.173755039,16.56103679,50.02722122,3.396264257,10.97318827,1
127.609375,43.88465606,0.031737865,0.133101992,2.079431438,18.02792923,9.779445572,102.568611,0
117.96875,53.61858025,0.141975954,-0.238080552,1.846153846,12.74989974,11.42270187,172.7407405,0
118.015625,46.63220192,0.196503503,-0.0149379,0.919732441,11.35421976,15.63381344,281.6628634,0
